frame,source_path,raw_markers,raw_charuco_corners,perspective_markers,perspective_charuco_corners,marker_gain,charuco_gain,status,raw_detection_image,perspective_image,perspective_detection_image
frame_010080,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010080.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010080_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010080_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010080_perspective_best_focal_025_detection.jpg
frame_010110,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010110.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010110_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010110_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010110_perspective_best_focal_025_detection.jpg
frame_010140,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010140.jpg,3,2,3,1,0,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010140_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010140_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010140_perspective_best_focal_025_detection.jpg
frame_010170,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010170.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010170_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010170_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010170_perspective_best_focal_025_detection.jpg
frame_010200,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010200.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010200_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010200_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010200_perspective_best_focal_025_detection.jpg
frame_010230,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010230.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010230_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010230_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010230_perspective_best_focal_025_detection.jpg
frame_010260,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010260.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010260_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010260_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010260_perspective_best_focal_025_detection.jpg
frame_010290,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010290.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010290_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010290_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010290_perspective_best_focal_025_detection.jpg
frame_010320,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010320.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010320_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010320_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010320_perspective_best_focal_025_detection.jpg
frame_010350,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010350.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010350_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010350_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010350_perspective_best_focal_025_detection.jpg
frame_010380,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010380.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010380_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010380_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010380_perspective_best_focal_025_detection.jpg
frame_010410,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010410.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010410_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010410_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010410_perspective_best_focal_025_detection.jpg
frame_010440,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010440.jpg,4,2,3,1,-1,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010440_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010440_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010440_perspective_best_focal_025_detection.jpg
frame_010470,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010470.jpg,3,0,2,0,-1,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010470_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010470_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010470_perspective_best_focal_025_detection.jpg
frame_010500,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010500.jpg,7,4,7,5,0,1,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010500_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010500_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010500_perspective_best_focal_025_detection.jpg
frame_010530,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010530.jpg,3,2,3,1,0,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010530_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010530_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010530_perspective_best_focal_025_detection.jpg
frame_010560,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010560.jpg,8,8,6,4,-2,-4,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010560_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010560_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010560_perspective_best_focal_025_detection.jpg
frame_010590,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010590.jpg,9,11,9,11,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010590_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010590_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010590_perspective_best_focal_025_detection.jpg
frame_010620,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010620.jpg,8,6,7,6,-1,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010620_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010620_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010620_perspective_best_focal_025_detection.jpg
frame_010650,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010650.jpg,6,5,8,7,2,2,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010650_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010650_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010650_perspective_best_focal_025_detection.jpg
frame_010680,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010680.jpg,2,1,2,1,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010680_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010680_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010680_perspective_best_focal_025_detection.jpg
frame_010710,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010710.jpg,6,6,8,7,2,1,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010710_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010710_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010710_perspective_best_focal_025_detection.jpg
frame_010740,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_010740.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_010740_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_010740_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_010740_perspective_best_focal_025_detection.jpg
